Date&Time,GHI,DHI,DNI,GTI,Temperature,GTI Loss,Irradiance Shading Loss,IAM Loss,Soiling and Snow Loss,Nominal Energy,Irradiance Level Loss,Shading Electrical Loss,Temperature Loss,Module Quality Loss,Optimizer Max Input Current Loss,Yield Factor Loss,Optimizer Loss,Rear Side Shading Electrical Loss,LID Loss,Ohmic Loss,String Clipping Loss,Array Energy,PV Inverter Efficiency Loss,AC-coupled Inverter Efficiency Loss,Clipping Loss,System Unavailability Loss,Export Limitation Loss,Battery charge,Battery Discharge,Battery State Of Energy,Inverter Output,DC Inverter Output,AC Inverter Output,Consumption,Self-consumption,Imported,Exported,Performance Ratio,ImportedPrice,ExportedPrice
,W/m^2,W/m^2,W/m^2,W/m^2,C,W/m^2,W/m^2,W/m^2,W/m^2,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,,EUR/kWh,EUR/kWh
04-Aug 00:00:00,0.0,0.0,0.0,0.0,16.99157358869275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1785.8219091204905,0.0,1785.8219091204905,0.0,0.0,0.25,0.07,
04-Aug 01:00:00,0.0,0.0,0.0,0.0,16.49351074225868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1785.8219091204905,0.0,1785.8219091204905,0.0,0.0,0.25,0.07,
04-Aug 02:00:00,0.0,0.0,0.0,0.0,15.995447895824611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1785.8219091204905,0.0,1785.8219091204905,0.0,0.0,0.25,0.07,
04-Aug 03:00:00,0.0,0.0,0.0,0.0,15.497385049390537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1785.8219091204905,0.0,1785.8219091204905,0.0,0.0,0.25,0.07,
04-Aug 04:00:00,0.0,0.0,0.0,0.0,14.99932220295647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2110.5168016878524,0.0,2110.5168016878524,0.0,0.0,0.25,0.07,
04-Aug 05:00:00,5.060290443801728,5.060290443801728,0.0,0.0,15.020591686889954,5.060290443801728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2678.7328636807365,0.0,2678.7328636807365,0.0,0.0,0.25,0.07,
04-Aug 06:00:00,62.73192417258888,62.73192417258888,0.0,59.38103219977289,15.551934011256126,3.350891972815994,1.3679603346759748,2.504685053500488,0.0,1147.9134392638143,133.93555827691233,-7.105427357601002E-15,-29.261142593928263,-7.7363825329748,0.0,0.0,11.72135251752356,0.0,0.0,0.7737378178567643,0.0,1038.480315778425,67.35678908319593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,971.123526695229,971.123526695229,0.0,3490.4700950991405,971.123526695229,2519.3465684039115,0.0,0.7908185472189633,0.25,0.07,
04-Aug 07:00:00,129.82407406183347,121.25383787068935,23.92789619749667,121.863143558971,16.575072866414217,7.9609305028624675,2.668970957511525,6.3627477456412835,0.0,2333.3538660183203,142.56753456792939,7.105427357601002E-15,-38.59787849867386,-16.576052786813825,0.0,0.0,19.243838373887996,0.0,0.0,3.5499875998197647,0.0,2223.1664367621706,72.14158999491954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2151.0248467672513,2151.0248467672513,0.0,4383.381049659385,2151.0248467672513,2232.3562028921338,0.0,0.8535385944405569,0.25,0.07,
04-Aug 08:00:00,195.79027469742047,181.8829679279592,27.251827828581195,186.65973127523873,17.543861773271612,9.130543422181745,4.0731500172845845,7.997009739465689,0.0,3610.512339002341,132.76069537656002,-1.4210854715202004E-14,-24.182160505389344,-26.075391108151674,1.4210854715202004E-14,0.0,25.21498971094755,0.0,0.0,8.771921755697239,0.0,3494.0222837726774,86.77215805654123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3407.250125716136,3407.250125716136,0.0,4951.59711165227,3407.250125716136,1544.3469859361335,0.0,0.8826804205478728,0.25,0.07,
04-Aug 09:00:00,297.170365499237,259.6536474314317,58.322492685128374,286.12074579019986,18.43291097197245,11.049619709037131,5.909216043378497,9.891133097872551,0.0,5590.225802700261,118.70639442847425,1.4210854715202004E-14,37.83261976898854,-40.475171102922786,1.7053025658242404E-13,0.0,36.99730811309419,0.0,0.0,21.13118099810258,0.0,5416.0334704945235,109.685201047969,0.0,0.0,0.0,0.0,435.9248809361425,0.0,435.9248809361425,4870.4233885104295,4870.4233885104295,0.0,4870.423388510429,4870.423388510429,0.0,9.094947017729282E-13,0.8231282010031551,0.25,0.07,
04-Aug 10:00:00,242.7565862502308,225.24201267255637,23.417627041849727,236.29262496426634,19.21892049954722,6.463961285964473,5.16381625012746,7.514821598812198,0.0,4624.337253544956,125.97133892874248,0.0,19.412960401512144,-33.3875485752468,-2.2737367544323206E-13,0.0,27.279810848461878,0.0,0.0,14.378379056224329,0.0,4470.682312885262,88.09453894451245,0.0,0.0,0.0,0.0,892.1176788415987,0.0,1328.0425597777412,3490.470095099151,3490.470095099151,0.0,3490.4700950991405,3490.4700950991405,5.684341886080802E-14,1.0459189070388675E-11,0.7143052924219244,0.25,0.07,
04-Aug 11:00:00,339.68715573571006,309.4583077750235,36.99205421073235,333.6262175106886,19.881290829093526,6.060938225021459,7.188282780442735,9.366576295493228,0.0,6557.035692430685,103.18212474788763,7.105427357601002E-14,108.2100195247214,-47.3139297666588,8.526512829121202E-14,0.0,37.11957927023475,0.0,0.0,28.878995431593676,0.0,6326.958903222907,77.96004791114656,0.0,0.0,0.0,0.0,3570.2659916310226,0.0,4898.308551408763,2678.732863680738,2678.732863680738,0.0,2678.7328636807365,2678.732863680736,4.547473508864641E-13,1.5916157281026244E-12,0.38825704730304267,0.25,0.07,
04-Aug 12:00:00,400.47617178372786,357.61380836541946,50.64735309750712,396.7103358374208,20.402662736652694,3.7658359463070497,8.397502819033555,10.224998838969649,0.0,7818.856410830356,64.63924820750009,0.0,194.15820270921523,-56.38792929311239,2.842170943040401E-14,0.0,41.66838749865332,0.0,0.0,41.02875043963566,0.0,7533.749751268464,70.63081061210815,0.0,0.0,0.0,0.0,5514.949585252183,0.0,10413.258136660947,1948.1693554041735,1948.1693554041735,0.0,1948.1693554041717,1948.1693554041717,0.0,1.9326762412674725E-12,0.23746702162908753,0.25,0.07,
04-Aug 13:00:00,310.8274569686545,286.2927779534996,29.44296959861685,308.31180102360094,20.769372247095756,2.5156559450535383,6.708022150692343,8.54450390786296,0.0,6060.465806277144,113.7773955389033,-2.842170943040401E-14,102.31752631287895,-43.59508349436707,4.263256414560601E-14,0.0,31.693085176419686,0.0,0.0,24.517906862100908,0.0,5831.754975881208,72.07555981377907,0.0,0.0,0.0,0.0,3649.1626143795747,0.0,14062.420751040521,2110.5168016878547,2110.5168016878547,0.0,2110.5168016878524,2110.516801687852,4.547473508864641E-13,2.7284841053187847E-12,0.33101584192914946,0.25,0.07,
04-Aug 14:00:00,306.34620033169176,280.8266635433756,32.756365706054105,305.01773371976134,20.971808735919165,1.3284666119304234,6.596203209312203,8.567590569302226,0.0,5994.179477982918,114.82590100928998,4.263256414560601E-14,103.31549905023573,-43.08403861707378,4.263256414560601E-14,0.0,31.499595646888054,0.0,0.0,23.94899181275183,0.0,5763.6735290808265,77.96219498683828,0.0,0.0,0.0,0.0,3006.9784704132485,0.0,17069.399221453772,2678.7328636807392,2678.7328636807392,0.0,2678.7328636807365,2678.7328636807365,0.0,2.7284841053187847E-12,0.42467278388669827,0.25,0.07,
04-Aug 15:00:00,326.2958299113229,290.5257383451358,52.04331916716062,327.02983595202005,21.004666801914347,-0.7340060406971247,6.857883704252076,9.372370393434865,0.0,6427.335352747608,105.97338016785285,0.0,126.24833625924856,-46.18624511184625,-2.842170943040401E-14,0.0,36.94762140767334,0.0,0.0,27.535325352501324,0.0,6176.816934672181,106.94988391164735,0.0,0.0,0.0,0.0,1330.6007785462293,0.0,18400.0,4739.266272214303,4739.266272214303,0.0,3490.4700950991405,3490.4700950991405,0.0,1248.7961771151631,0.7007673299967417,0.25,0.07,
04-Aug 16:00:00,211.72008047370733,197.39737693371046,25.382429787832674,210.83872533206667,20.867085309699757,0.881355141640654,4.606142262129809,7.316889532924782,0.0,4113.5765423454095,127.59919827365641,1.4210854715202004E-14,29.792000129393564,-29.473506005542177,1.4210854715202004E-14,0.0,26.38454320340253,0.0,0.0,11.209976477318529,0.0,3948.064330267181,102.4325411807915,0.0,0.0,0.0,0.0,0.0,597.6641656758868,17802.335834324113,4443.295954762278,4443.295954762277,0.0,4545.728495943067,4443.295954762276,102.4325411807915,1.3642420526593924E-12,1.019072242939329,0.25,0.07,
04-Aug 17:00:00,163.11372193623842,149.12573526414155,33.43661687636898,162.80259631394244,20.56266995812601,0.3111256222959753,4.73526025063668,6.7304023454347535,0.0,3129.6477892855737,137.56858586601658,21.10654698303231,4.050688638525186,-22.047635733488228,1.4210854715202004E-14,0.0,27.237203332901856,0.0,0.0,6.272287403928545,0.0,2955.4601127946567,115.69798672181071,0.0,0.0,0.0,0.0,0.0,2320.8318914249744,15481.503942899139,5160.5940174978205,5160.5940174978205,0.0,5276.292004219631,5160.5940174978205,115.69798672181071,0.0,1.532810551418855,0.25,0.07,
04-Aug 18:00:00,128.58540697746938,97.09719800335796,121.36051726348032,137.80483330641601,20.099398783087384,-9.21942632894664,7.187087455167472,6.769820384305638,0.0,2561.1750986563793,139.10808580596222,17.252462896137473,-4.5906823647031185,-17.794765012125822,7.105427357601002E-15,0.0,36.76989736887373,0.0,0.0,4.115604687014328,0.0,2386.314495275221,133.53703897142864,0.0,0.0,0.0,0.0,0.0,3782.8884635046556,11698.615479394482,6035.665919808449,6035.665919808449,0.0,6169.202958779877,6035.665919808448,133.5370389714291,4.547473508864641E-13,2.1179263631567413,0.25,0.07,
04-Aug 19:00:00,25.13063248408162,25.13063248408162,0.0,24.203133518287302,19.48941307129672,0.9274989657943173,0.5631827423866405,0.9489835139224029,0.0,469.2492029777104,106.2599727209292,0.0,-6.157490178359023,-2.634688355608521,0.0,0.0,17.85493968733732,0.0,0.0,0.0901095470440355,0.0,353.8363595563675,127.06136683716565,0.0,0.0,0.0,0.0,0.0,5490.671706656147,6207.943772738336,5717.4466993753485,5717.4466993753485,0.0,5844.508066212515,5717.4466993753485,127.06136683716565,0.0,11.423012216791294,0.25,0.07,
04-Aug 20:00:00,0.06266838186608532,0.06266838186608532,0.0,0.0,18.755449220140548,0.06266838186608532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.44598927154026,0.0,0.0,0.0,0.0,0.0,4870.4233885104295,1337.520384227907,4762.977399238889,4762.977399238889,0.0,4870.423388510429,4762.977399238888,107.44598927154026,9.094947017729282E-13,Infinity,0.25,0.07,
04-Aug 21:00:00,0.0,0.0,0.0,0.0,17.946843068682565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.81833831782522,0.0,0.0,0.0,0.0,0.0,1337.520384227907,0.0,1274.702045910082,1274.702045910082,0.0,3733.9912645246623,1274.702045910082,2459.28921861458,0.0,Infinity,0.25,0.07,
04-Aug 22:00:00,0.0,0.0,0.0,0.0,17.10755471333073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3246.948925673619,0.0,3246.948925673619,0.0,0.0,0.25,0.07,
04-Aug 23:00:00,0.0,0.0,0.0,0.0,16.2682663579789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1785.8219091204905,0.0,1785.8219091204905,0.0,0.0,0.25,0.07,
05-Aug 00:00:00,0.0,0.0,0.0,0.0,14.773060257006371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3259.936721376314,0.0,3259.936721376314,0.0,0.0,0.25,0.07,
05-Aug 01:00:00,0.0,0.0,0.0,0.0,14.512943618320673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1711.4667787225649,0.0,1711.4667787225649,0.0,0.0,0.25,0.07,
05-Aug 02:00:00,0.0,0.0,0.0,0.0,14.25282697963497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1711.4667787225649,0.0,1711.4667787225649,0.0,0.0,0.25,0.07,
05-Aug 03:00:00,0.0,0.0,0.0,0.0,13.99271034094927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1711.4667787225649,0.0,1711.4667787225649,0.0,0.0,0.25,0.07,
05-Aug 04:00:00,0.0,0.0,0.0,0.0,13.732593702263571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1711.4667787225649,0.0,1711.4667787225649,0.0,0.0,0.25,0.07,
05-Aug 05:00:00,2.9157125374546826,2.9157125374546826,0.0,0.0,13.76662143886599,2.9157125374546826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1711.4667787225649,0.0,1711.4667787225649,0.0,0.0,0.25,0.07,
05-Aug 06:00:00,30.588838589633745,30.588838589633745,0.0,29.592422439007493,14.089355615007456,0.9964161506262528,0.6962362046272265,1.0597273828094051,0.0,575.6579690504855,116.78822412978599,-1.7763568394002505E-15,-16.88548617912931,-3.4413862327279183,0.0,0.0,16.903733402772886,0.0,0.0,0.15345874195692033,0.0,462.1394251878269,43.553868700428254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,418.58555648739866,418.58555648739866,0.0,2118.9588688946037,418.58555648739855,1700.373312407205,8.526512829121202E-14,0.6839964283886528,0.25,0.07,
05-Aug 07:00:00,67.4881858890646,67.4881858890646,0.0,64.82395260511912,14.690062912757757,2.664233283945478,1.513288580097925,2.4711096597935236,0.0,1258.161984272908,134.99204520845,-3.552713678800501E-15,-35.37963099414298,-8.618659238547032,0.0,0.0,9.395004918996765,0.0,0.0,0.9591039513713426,0.0,1156.81412042678,66.64120995416374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1090.172910472616,1090.172910472616,0.0,2607.949377101051,1090.172910472616,1517.7764666284352,0.0,0.8132236328020338,0.25,0.07,
05-Aug 08:00:00,102.03345963422558,102.03345963422558,0.0,97.98620401932438,15.25885162686178,4.047255614901204,2.2873268519742753,3.7656167206737297,0.0,1901.179826037267,143.13980688270843,0.0,-44.61384092446795,-13.435406293641254,-1.4210854715202004E-14,0.0,11.266354260192799,0.0,0.0,2.328831839757468,0.0,1802.494080272718,67.6942353349776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1734.7998449377405,1734.7998449377405,0.0,3504.4319754795374,1734.7998449377405,1769.6321305417969,0.0,0.8561198259000715,0.25,0.07,
05-Aug 09:00:00,164.58645615941893,156.97143180329127,11.88745541836355,158.0871785943235,15.780811161766525,6.49927756509544,3.532632110557709,5.860258139311453,0.0,3074.9978829633155,138.63249296435117,0.0,-48.82645405110699,-22.263300391722204,7.815970093361102E-14,0.0,16.75179182044385,0.0,0.0,6.393476134729662,0.0,2984.30987648662,80.29233065843843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2904.0175458281815,2904.0175458281815,0.0,4319.416155823616,2904.0175458281815,1415.398609995434,0.0,0.8882857613125543,0.25,0.07,
05-Aug 10:00:00,186.87760210526778,175.8567560570005,14.78582153522274,180.22301790489703,16.24225853233706,6.654584200370749,3.972158041940578,6.344387291971433,0.0,3513.66585276797,133.8856508752301,0.0,-42.25031526819345,-25.525872900939646,-2.8421709430404007E-13,0.0,18.580797035647976,0.0,0.0,8.40274531553531,0.0,3420.5728477106904,85.63395122850403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3334.9388964821865,3334.9388964821865,0.0,4889.905082064471,3334.9388964821865,1554.9661855822842,0.0,0.8948036284897698,0.25,0.07,
05-Aug 11:00:00,201.85334955988287,192.30425384802183,11.721460324355055,195.286377310271,16.63109705848646,6.566972249611865,4.355429808264223,6.7583407440232985,0.0,3808.689507755098,130.01225098291116,1.4210854715202004E-14,-34.83040403290614,-27.70060683427132,1.7053025658242404E-13,0.0,20.093416235583803,0.0,0.0,9.895452382540572,0.0,3711.21939902124,90.04421743423896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3621.175181587001,3621.175181587001,0.0,4808.4066640300625,3621.175181587001,1187.2314824430614,0.0,0.8966597999618392,0.25,0.07,
05-Aug 12:00:00,188.6157941825755,179.71120717525042,10.553255991984251,182.81679726623346,16.93713347537827,5.798996916342048,4.073366391565558,6.314502394428916,0.0,3565.8302409713415,133.30240349299243,-1.4210854715202004E-14,-33.33529527578351,-25.85209096639248,-1.4210854715202004E-14,0.0,18.91767056846838,0.0,0.0,8.618872324146466,0.0,3464.1786808279107,86.32664524752508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3377.8520355803857,3377.8520355803857,0.0,3504.4319754795374,3377.8520355803857,126.57993989915177,0.0,0.8934590220046421,0.25,0.07,
05-Aug 13:00:00,195.20082286630563,185.627082000558,11.524801005572307,189.57564125249345,17.15234514626951,5.625181613812174,4.214089961447898,6.49618414001491,0.0,3698.935792683314,131.3666103269537,-1.4210854715202004E-14,-29.27830277113405,-26.82936753437135,1.7053025658242404E-13,0.0,19.59848054464777,0.0,0.0,9.282831301880659,0.0,3594.795540815338,77.07128184146762,0.0,0.0,0.0,0.0,909.7748818728157,0.0,909.7748818728157,2607.949377101055,2607.949377101055,0.0,2607.949377101051,2607.949377101051,0.0,3.410605131648481E-12,0.6652222037493898,0.25,0.07,
05-Aug 14:00:00,205.50634550908953,195.829216227369,12.464863375193708,199.9397271903624,17.271090373103643,5.566618318727137,4.453789115050926,6.838794554808123,0.0,3901.222928004009,128.85082901233176,9.947598300641403E-14,-25.175780457497833,-28.326903948027095,1.4210854715202004E-14,0.0,20.62735304556209,0.0,0.0,10.348049265133,0.0,3794.899381086507,74.82496596424068,0.0,0.0,0.0,0.0,1275.121874090029,0.0,2184.896755962845,2444.9525410322376,2444.9525410322376,0.0,2444.9525410322353,2444.9525410322353,0.0,2.0463630789890885E-12,0.5913184795582088,0.25,0.07,
05-Aug 15:00:00,182.39998908732537,172.33786584758835,14.701781260094936,177.61729977501912,17.29025629163552,4.782689312306246,3.915280889962701,6.180999964177401,0.0,3464.334671283778,134.5230747272386,1.4210854715202004E-14,-29.997734997028566,-25.059724427833263,4.263256414560601E-14,0.0,18.51274117579868,0.0,0.0,8.098992350126146,0.0,3358.2573224554762,77.07502397240049,0.0,0.0,0.0,0.0,673.2329213820248,0.0,2858.1296773448694,2607.949377101052,2607.949377101052,0.0,2607.949377101051,2607.949377101051,5.684341886080802E-14,9.094947017729282E-13,0.7100092502865757,0.25,0.07,
05-Aug 16:00:00,146.6703464649306,146.6703464649306,0.0,141.9573433595661,17.20934047406982,4.713003105364493,3.3230970586130413,5.300383043768705,0.0,2757.344292158573,141.27038563308093,-1.4210854715202004E-14,-34.58888354399094,-19.76509670576599,0.0,0.0,15.316562634017245,0.0,0.0,5.038876018119314,0.0,2650.0724481231127,76.61155271230157,0.0,0.0,0.0,0.0,0.0,0.0,2858.1296773448694,2573.460895410811,2573.460895410811,0.0,2607.949377101051,2496.4015141583636,111.54786294268754,77.05938125244757,0.8766168686109426,0.25,0.07,
05-Aug 17:00:00,110.81190719968767,110.81190719968767,0.0,107.13279142086658,17.03046410002851,3.6791157788210853,2.505138508178096,4.152158418593688,0.0,2077.8332261378805,143.02835070156678,0.0,-34.367655610089265,-14.672478651587024,1.4210854715202004E-14,0.0,12.842044168132631,0.0,0.0,2.777854901684485,0.0,1968.2251106281733,86.94344314607241,0.0,0.0,0.0,0.0,0.0,1536.2068648513641,1321.9228124935053,3417.4885323334647,3417.4885323334647,0.0,3504.4319754795374,3417.4885323334647,86.94344314607252,0.0,1.5425340459127947,0.25,0.07,
05-Aug 18:00:00,41.87918756104702,41.87918756104702,0.0,40.03110631237715,16.75831635057511,1.848081248669871,0.9358524922712558,1.4885708344616564,0.0,777.7062041431227,123.03266342310789,0.0,-17.300430651515512,-4.923695128438909,0.0,0.0,15.481287579675797,0.0,0.0,0.31368059428231954,0.0,661.1026983260111,70.21758958837412,0.0,0.0,0.0,0.0,0.0,1321.9228124935053,0.0,1912.8079212311427,1912.8079212311427,0.0,4563.911409926839,1912.8079212311425,2651.103488695697,1.1368683772161603E-13,2.310595282443669,0.25,0.07,
05-Aug 19:00:00,11.26212523203755,11.26212523203755,0.0,7.91723337015259,16.400031482986787,3.3448918618849595,0.25183321947156945,0.15721414182548335,0.0,155.2692866631325,57.56817787096199,0.0,-2.679110811556603,-0.6484856265994813,-4.440892098500626E-16,0.0,13.91546939046295,0.0,0.0,0.0061760930398204635,0.0,87.10705974682385,20.817424066399514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.28963568042445,66.28963568042445,0.0,5215.898754202102,66.28963568042445,5149.609118521677,0.0,0.40487624733911604,0.25,0.07,
05-Aug 20:00:00,0.011101990190667488,0.011101990190667488,0.0,0.0,16.018133131280212,0.011101990190667488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6112.381352580588,0.0,6112.381352580588,0.0,0.0,0.25,0.07,
05-Aug 21:00:00,0.0,0.0,0.0,0.0,15.641586774775536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5786.3876804429565,0.0,5786.3876804429565,0.0,0.0,0.25,0.07,
05-Aug 22:00:00,0.0,0.0,0.0,0.0,15.29619952379905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4808.4066640300625,0.0,4808.4066640300625,0.0,0.0,0.25,0.07,
05-Aug 23:00:00,0.0,0.0,0.0,0.0,14.950812272822564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3667.4288115483528,0.0,3667.4288115483528,0.0,0.0,0.25,0.07,
06-Aug 00:00:00,0.0,0.0,0.0,0.0,14.220818607234982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3259.936721376314,0.0,3259.936721376314,0.0,0.0,0.25,0.07,
06-Aug 01:00:00,0.0,0.0,0.0,0.0,14.140132200227388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1711.4667787225649,0.0,1711.4667787225649,0.0,0.0,0.25,0.07,
06-Aug 02:00:00,0.0,0.0,0.0,0.0,14.059445793219796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1711.4667787225649,0.0,1711.4667787225649,0.0,0.0,0.25,0.07,
06-Aug 03:00:00,0.0,0.0,0.0,0.0,13.978759386212204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1711.4667787225649,0.0,1711.4667787225649,0.0,0.0,0.25,0.07,
06-Aug 04:00:00,0.0,0.0,0.0,0.0,13.898072979204613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1711.4667787225649,0.0,1711.4667787225649,0.0,0.0,0.25,0.07,
06-Aug 05:00:00,2.4374435392840934,2.4374435392840934,0.0,0.0,14.09400439773925,2.4374435392840934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1711.4667787225649,0.0,1711.4667787225649,0.0,0.0,0.25,0.07,
06-Aug 06:00:00,36.41024475701651,36.41024475701651,0.0,35.07006348740636,14.560005306047671,1.3401812696101487,0.8217194703052962,1.3003347674639423,0.0,681.3648312824957,122.32934654621911,-1.7763568394002505E-15,-19.593032723976215,-4.21550673451261,0.0,0.0,16.560952858571593,0.0,0.0,0.2300787061731152,0.0,566.0529926300209,49.97503711748658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516.0779555125345,516.0779555125345,0.0,2118.9588688946037,516.0779555125345,1602.8809133820691,0.0,0.7115884160581745,0.25,0.07,
